name,address,suburb,state,postcode,latitude,longitude,phone,opening_hours,venue_type,source
Southern Cross Care Parkes Residential Aged Care,2 MIDDLETON Street,PARKES,NSW,2870,-33.137076,148.163226,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
RFBI Bathurst Masonic Village,200 Stewart Street,BATHURST,NSW,2795,-33.416851,149.572847999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Whiddon Kelso,15 Ilumba Way,KELSO,NSW,2795,-33.4070949999999,149.610307,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Touriandi Limited,4 Borah Road,BINGARA,NSW,2404,-29.865055,150.576559,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Naroo Frail Aged Hostel,152 Long Street,WARIALDA,NSW,2402,-29.538765,150.580396,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
St Vincent's Care Services Edgecliff,2-6 Albert Street,EDGECLIFF,NSW,2027,-33.880861,151.238348999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Wenonah Lodge,27-31 Mayne Street,GULGONG,NSW,2852,-32.365195,149.541723999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Uniting Autumn Lodge Glass Street,11 Glass Street,ARMIDALE,NSW,2350,-30.5033579999999,151.660598999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Feros Village Wommin Bay,McKissock Drive,KINGSCLIFF,NSW,2487,-28.2357219999999,153.565379,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Woodhaven,55a Hebden Street,LOCKHART,NSW,2656,-35.2223339999999,146.719067999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Dougherty Apartments,1 Victor Street,CHATSWOOD,NSW,2067,-33.799537,151.182886999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Whiddon Laurieton,57 Peach Grove,LAURIETON,NSW,2443,-31.646159,152.794173999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Stroud Community Lodge,51 -53 Cowper Street,STROUD,NSW,2425,-32.401251,151.96509,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Timbrebongie House,134-138 Cathundril Street,NARROMINE,NSW,2821,-32.24309,148.240135,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Uralba Hostel,50 Tor Street,GUNDAGAI,NSW,2722,-35.052363,148.102192,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Catholic Healthcare Lewisham Retirement Hostel,1C Thomas Street,LEWISHAM,NSW,2049,-33.891798,151.148072,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
The Greek Community Home For The Aged,2 Woolcott Street,EARLWOOD,NSW,2206,-33.921543,151.118733999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
IRT Thomas Holt Sans Souci Gardens,188 Chuter Avenue,SANS SOUCI,NSW,2219,-33.989111,151.143517,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
BaptistCare Dorothy Henderson Lodge,157 Balaclava Road,MACQUARIE PARK,NSW,2113,-33.778278,151.110955999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Warrigal Care Albion Park Rail,2 Pine Street,ALBION PARK RAIL,NSW,2527,-34.5725929999999,150.799749999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Calvary St Francis Retirement Community,12 Gleeson Crescent,ELEEBANA,NSW,2282,-32.9984419999999,151.644475,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Whiddon Redhead,120 Redhead Road,REDHEAD,NSW,2290,-33.008853,151.710869,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
RFBI Hawkins Masonic Village - Acacia House,20 NORTHVILLE Drive,EDGEWORTH,NSW,2285,-32.9255799999999,151.604632,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Whiddon Weeronga,54 Rivers Street,WEE WAA,NSW,2388,-30.225249,149.449592999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Prunus Lodge,11 Bells Lane,MOLONG,NSW,2866,-33.0905339999999,148.867412999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
St Vincent's Care Services Haberfield,7 Tillock Street,HABERFIELD,NSW,2045,-33.8762339999999,151.146734,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Edward River Gardens,38 Turora Street,MOULAMEIN,NSW,2733,-35.0901119999999,144.0362,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
RFBI Glen Innes Masonic Village,175 Lambeth Street,GLEN INNES,NSW,2370,-29.7365029999999,151.728151999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Allawah Lodge,60 Mirrool Street,COOLAMON,NSW,2701,-34.8128999999999,147.19746,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Millrace Hostel,422 Rouse Street,TENTERFIELD,NSW,2372,-29.0422909999999,152.020134,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Woolgoolga Aged Care Centre,49 High Street,WOOLGOOLGA,NSW,2456,-30.116799,153.200945999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Vietnam Veterans Keith Payne VC Hostel,1 Evans Road,NORAVILLE,NSW,2263,-33.275083,151.549858,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Holbrook Hostel,47-55 Bowler Street,HOLBROOK,NSW,2644,-35.7214439999999,147.312977999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Murray House,31-37 Murray Street,WENTWORTH,NSW,2648,-34.109119,141.915742999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Myoora Homestead Hostel,1 Keighran Street,HENTY,NSW,2658,-35.515559,147.031813,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Cooinda Court Hostel,24-28 Commins Street,JUNEE,NSW,2663,-34.8664119999999,147.588597999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Mountain View Lodge Hostel,28 Jurd Street,CESSNOCK,NSW,2325,-32.826393,151.34742,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Jacaranda Grove Hostel,2 Mount View Road,CESSNOCK,NSW,2325,-32.832093,151.349936,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Killarney Court Aged Care Facility,37 CORNISH Avenue,KILLARNEY VALE,NSW,2261,-33.363453,151.453827999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Willoughby Retirement Community Hostel,1 Warrah Street,CHATSWOOD,NSW,2067,-33.787081,151.194525999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Ada Cottage,93-95 Angus Avenue,KANDOS,NSW,2848,-32.858426,149.979616999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Peter Sinclair Gardens,2 Mirreen Street,HAWKS NEST,NSW,2324,-32.6749659999999,152.174430999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Warrigal Multi-Cultural Village,1 Eyre Place,WARRAWONG,NSW,2502,-34.481152,150.878951999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Lee Roshana Care,1 Queen Street,BLAYNEY,NSW,2799,-33.537266,149.249905,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Lachlan Lodge,48d Burns Street,HILLSTON,NSW,2675,-33.479433,145.538838999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Uniting Nareen Gardens Lodge Bateau Bay,5 Yakalla Street,BATEAU BAY,NSW,2261,-33.3742799999999,151.479367999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Murravale Aged Care Facility,6-10 Haydon Street,MURRURUNDI,NSW,2338,-31.7675769999999,150.842003,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Banksia Lodge,65 Heath Street,BROULEE,NSW,2537,-35.85005,150.170791,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Clelland Lodge,201 Illaroo Road,NORTH NOWRA,NSW,2541,-34.8560269999999,150.583688999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Inasmuch Community Hostel,18 Iverison Road,SUSSEX INLET,NSW,2540,-35.1681689999999,150.592891,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Calvary Mt Carmel Retirement Community,9 Dwyer Street,MAITLAND,NSW,2320,-32.7224489999999,151.543036999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Whiddon Largs,64 Dunmore Road,LARGS,NSW,2320,-32.6937789999999,151.600692,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Remembrance Village,50-56 McKell Avenue,MOUNT AUSTIN,NSW,2650,-35.136581,147.347331999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Bolton Clarke Riverwood,990 Padman Drive,WEST ALBURY,NSW,2640,-36.0776809999999,146.891043999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
IRT Moruya,"Moruya Village, 35-39 River Street",MORUYA,NSW,2537,-35.9043709999999,150.068353999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
IRT St Georges Basin,4 Meriton Street,ST GEORGES BASIN,NSW,2540,-35.0973359999999,150.597081,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Sunhaven Hostel,Kneipp Street,ASHFORD,NSW,2361,-29.319309,151.090847999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Uniting Bernard Austin Lodge Liverpool,14 Boundary Road,LIVERPOOL,NSW,2170,-33.936537,150.912409999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
RFBI Moonbi Masonic Village - Jim Holm,New England Highway,KOOTINGAL,NSW,2352,-31.063154,151.039599,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Yallambee Lodge,1 Binalong Street,COOMA,NSW,2630,-36.219973,149.130505999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
McLean Care Mackellar Alkira Campus,35-45 Marquis Street,GUNNEDAH,NSW,2380,-30.982105,150.251582,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Abel Tasman Village,222 Waldron Road,CHESTER HILL,NSW,2162,-33.883015,151.000167,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Heiden Park Lodge,16 Matthews Street,CARRAMAR,NSW,2163,-33.8795289999999,150.964070999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Cedar Place Aged Care Facility,58 Cochrane Street,KEMPSEY,NSW,2440,-31.0612819999999,152.8291,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Kolora Aged Care,10 Prisk Street,GUYRA,NSW,2365,-30.213277,151.679991,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
McMaugh Gardens Hostel,39 King Street,URALLA,NSW,2358,-30.640208,151.504345,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Apsley Riverview,2e Hill Street,WALCHA,NSW,2354,-30.981755,151.594745999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Whiddon Bourke,29 Darling Street,BOURKE,NSW,2840,-30.087664,145.941354999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
ACDMA Aged Care Services,2 First Avenue,CANLEY VALE,NSW,2166,-33.8858389999999,150.94523,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Residential Gardens,420 Woodstock Avenue,ROOTY HILL,NSW,2766,-33.758944,150.832793,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Rose Mumbler Village,55 Judith Drive,NORTH NOWRA,NSW,2541,-34.8577629999999,150.575388,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
HammondCare Waratah,15 Tinonee Road,WARATAH,NSW,2298,-32.9098699999999,151.724703,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Cardinal Stepinac Village,24-32 Runcorn Street,ST JOHNS PARK,NSW,2176,-33.8771029999999,150.902153999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Gummun Place,14-18 Marquet Street,MERRIWA,NSW,2329,-32.1387259999999,150.35792,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Alton Lodge,549-551 Freemans Drive,COORANBONG,NSW,2265,-33.076863,151.451976,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
St Simeon Village,261 Hyatts Road,ROOTY HILL,NSW,2766,-33.7510759999999,150.833393999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Catholic Healthcare St Francis Aged Care,85-89 Clinton Street,ORANGE,NSW,2800,-33.2791199999999,149.090944,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Uniting Berrigan,51-53 Davis Street,BERRIGAN,NSW,2712,-35.663023,145.812644,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Uniting Illowra Waverley,195 Birrell Street,WAVERLEY,NSW,2024,-33.897627,151.25979,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Uniting Alblas Lodge Tamworth,1 Tribe Street,TAMWORTH,NSW,2340,-31.0718509999999,150.918085999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Uniting Mullauna Blacktown,61 Bungarribee Road,BLACKTOWN,NSW,2148,-33.7782229999999,150.916088,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Southern Cross Care St Francis Residential Aged Care,122 Hyatts Road,PLUMPTON,NSW,2761,-33.7442169999999,150.832128,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Fitzgerald Memorial Aged Care Facility Limited,1 Rum Corp Lane,WINDSOR,NSW,2756,-33.609824,150.806443999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Charingfield,282a Bronte Road,WAVERLEY,NSW,2024,-33.901302,151.255286,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
